date,name,address,staff,nonstaff,deaths
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"California Highway Patrol West Valley","5825 De Soto Ave, Woodland Hills, CA, 91367",15,NaN
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"Chi Chi's Pizza","9080 Tampa Ave, Northridge, CA, 91324",4,NaN
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"FN Logistics, Inc.","12588 Lakeland Rd, Santa Fe Springs, CA, 90670",12,NaN
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"Forrest Machining, Inc.","27756 Avenue Mentry, Santa Clarita, CA, 91355",17,NaN
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"Grace Harvest Church **","14224 Nordhoff St, Panorama City, CA, 91402",0,NaN
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"Harvest Farms Plant B","45000 Yucca Ave, Lancaster, CA, 93534",17,NaN
Fri Nov 06 2020 08:00:01 GMT-0800 (Pacific Standard Time),"Iglesia Bautista Hollydale ***","12160 Utah Ave, South Gate, CA, 90280",1,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Smithfield","3049 E Vernon Ave, Vernon, CA, 90058",313,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"365 Delivery, Inc.","21822 Lassen St, Chatsworth, CA, 91311",3,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"California Cartage Co.","22351 Wilmington Ave, Carson, CA, 90745",21,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"G.A. Gertmenian & Sons","6195 Randolph St, Commerce, CA, 90040",7,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Integrated Food Service","310 W Alondra Blvd, Gardena, CA, 90248",11,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"JCPenney, Antelope Valley Mall","1131 W Rancho Vista Blvd, Palmdale, CA, 93551",3,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"MCI Foods, Inc.","13013 Molette St, Santa Fe Springs, CA, 90670",5,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Marathon Truck Body, Inc.","25597 Springbrook Ave, Santa Clarita, CA, 91350",24,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Modular Elevator Manufacturing, Inc.","1030 Arroyo St, San Fernando, CA, 91340",7,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Mohawk Western Plastics","1496 Arrow Hwy, La Verne, CA, 91750",11,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"NOVA Ortho-Med, Inc.","1470 Beachey Pl, Carson, CA, 90746",5,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Phillips 66 Refinery","1660 W Anaheim St, Wilmington, CA, 90744",13,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Porsche South Bay","14610 Hindry Ave, Hawthorne, CA, 90250",4,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"See’s Candy, Inc. (Manufacturing)","3423 S La Cienega Blvd, Los Angeles, CA, 90016",6,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Sierra Auto Cars, Inc.","1450 S Shamrock Ave, Monrovia, CA, 91016",5,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Bentley Mills LA","14641 Don Julian Rd, City of Industry, CA, 91746",48,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Sutter Street Manufacturing","21700 Baker Pkwy, City of Industry, CA, 91789",86,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Total Transportation Services","18735 S Ferris Pl, Compton, CA, 90220",14,NaN
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"La Puente High School","15615 Nelson Ave, La Puente, CA, 91744",6,0
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Off Campus Neighborhood, USC","Los Angeles, CA",1,14
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"West Covina Dukes Baseball Club - Youth Baseball League","350 S Citrus St, West Covina, CA, 91791",0,6
Sat Nov 07 2020 07:21:43 GMT-0800 (Pacific Standard Time),"Alpha Romero Maserati of Van Nuys","5711 Van Nuys Blvd, Van Nuys, CA, 91401",6,NaN
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Bentley Mills LA","14641 Don Julian Rd, City of Industry, CA, 91746",50,NaN
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Digital Room, Inc.","8000 Haskell Ave, Van Nuys, CA, 91406",6,NaN
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Jarrow Industries","12246 Hawkins St, Santa Fe Springs, CA, 90670",3,NaN
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Wells Fargo - West Covina Heights","2322 S Azusa Ave, West Covina, CA, 91792",3,NaN
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Campus Residential, The Master’s University and Seminary","21726 Placerita Canyon Rd, Santa Clarita, CA, 91321",0,3
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Thomas Starr King Middle School","4201 Fountain Ave, Los Angeles, CA, 90029",3,0
Sun Nov 08 2020 07:10:01 GMT-0800 (Pacific Standard Time),"West Covina Dukes Baseball Club - Youth Baseball League","350 S Citrus St, West Covina, CA, 91791",0,10
Mon Nov 09 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Los Angeles County Fire Air Operations","12605 Osborne St, Pacoima, CA, 91331",6,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Bentley Mills LA","14641 Don Julian Rd, City of Industry, CA, 91746",69,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Chabalitas Restaurant","10767 San Fernando Rd, Pacoima, CA, 91331",3,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Chevron Refinery","324 W El Segundo Blvd, El Segundo, CA, 90245",3,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"FN Logistics, Inc.","12588 Lakeland Rd, Santa Fe Springs, CA, 90670",13,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"McDonald's #19375","3160 Baldwin Park Blvd, Baldwin Park, CA, 91706",9,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"LA County DPSS - South Special","17600 B Santa Fe Ave, East Rancho Dominguez, CA, 90221",13,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Moss & Company Property Management -Zelzah Court Apartments","9810 Zelzah Ave, Northridge, CA, 91325",3,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Northrop Grumman - Palmdale","3520 E Avenue M, Palmdale, CA, 93550",74,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Starbucks Pomona","2101 Murchison Ave, Pomona, CA, 91768",5,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Sutter Street Manufacturing","21700 Baker Pkwy, City of Industry, CA, 91789",98,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"UCLA Campus Police (UCPD)","601 Westwood Plz, Los Angeles, CA, 90095",3,NaN
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Campus Residential, The Master’s University and Seminary","21726 Placerita Canyon Rd, Santa Clarita, CA, 91321",5,6
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"It’s A Small World Child Care & Preschool","44221 10th St W, Lancaster, CA, 93534",2,2
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Off Campus Neighborhood, UCLA","Los Angeles, CA",0,29
Tue Nov 10 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Kaiser Aluminum","6250 Bandini Blvd, Commerce, CA, 90040",4,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Antelope Valley Foundation","646 W Lancaster Blvd, Lancaster, CA, 93534",4,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Bentley Mills LA","14641 Don Julian Rd, City of Industry, CA, 91746",71,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"CBS Radford Studios Stage 14","4024 Radford Ave, Studio City, CA, 91604",7,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"CBS Radford Studios Stage 4","4024 Radford Ave, Studio City, CA, 91604",11,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Concorde Battery Corp","2009 W San Bernardino Rd, West Covina, CA, 91790",8,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Fleetwood-Fibre Packaging and Graphics","15250 Don Julian Rd, City of Industry, CA, 91745",8,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Habit Burger Grill","2134 W Sunset Blvd, A, Los Angeles, CA, 90026",3,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Jarrow Industries","12246 Hawkins St, Santa Fe Springs, CA, 90670",4,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"LAPD Security Services","100 W 1st St, Los Angeles, CA, 90012",6,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"MCI Foods, Inc.","13013 Molette St, Santa Fe Springs, CA, 90670",15,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Ormco and Spark Manufacturing","1937 W Mission Blvd, Pomona, CA, 91766",7,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"BHJ USA, LLC","5100 S Boyle Ave, Vernon, CA, 90058",5,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Santa Clarita Studios","27781 Avenue Hopkins, Santa Clarita, CA, 91355",4,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Sea Win, Inc.","526 Stanford Ave, Los Angeles, CA, 90013",7,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"See’s Candy, Inc. (Manufacturing)","3423 S La Cienega Blvd, Los Angeles, CA, 90016",7,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Smithfield","3049 E Vernon Ave, Vernon, CA, 90058",314,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Space-Lok","13306 Halldale Ave, Gardena, CA, 90249",4,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Sutter Street Manufacturing","21700 Baker Pkwy, City of Industry, CA, 91789",108,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Tanarack Studios","8615 Tamarack Ave, Sun Valley, CA, 91352",13,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Woodpecker Cabinets","21512 Nordhoff St, Chatsworth, CA, 91311",5,NaN
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Boys & Girls Club La Harbor - Port Site","100 W 5th St, San Pedro, CA, 90731",4,5
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Bruin Cafe, UCLA","350 De Neve Dr, Los Angeles, CA, 90024",3,0
Wed Nov 11 2020 07:10:01 GMT-0800 (Pacific Standard Time),"Quality Seafood","130 International Boardwalk, Redondo Beach, CA, 90277",6,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"CR Laurence (CRL)","2100 E 38th St, Vernon, CA, 90058",5,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Concorde Battery Corp","2009 W San Bernardino Rd, West Covina, CA, 91790",9,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Costco - North Hollywood","11428 Sherman Way, North Hollywood, CA, 91605",12,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Domino's Pizza - North Hollywood","5166 Lankershim Blvd, North Hollywood, CA, 91601",3,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Housing Authority City of LA","6946 Van Nuys Blvd, #100, Van Nuys, CA, 91405",4,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Iglesia Bautista Hollydale **","12160 Utah Ave, South Gate, CA, 90280",1,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Integrated Food Service","310 W Alondra Blvd, Gardena, CA, 90248",12,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"LA County DCFS - Glendora","725 S Grand Ave, Glendora, CA, 91740",4,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"LA County Fire Air Operations","12605 Osborne St, Pacoima, CA, 91331",6,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Los Angeles Dodgers LLC ***","1000 Vin Scully Ave, Los Angeles, CA, 90012",5,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Sacred Heart Catholic Church","565 W Kettering St, Lancaster, CA, 93534",3,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Sea Win, Inc.","526 Stanford Ave, Los Angeles, CA, 90013",8,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Senior Aerospace SSP","2980 N San Fernando Blvd, Burbank, CA, 91504",6,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Soderberg Manufacturing","20821 Currier Rd, Walnut, CA, 91789",4,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Soul Cycle","820 S Pacific Coast Hwy, 106, El Segundo, CA, 90245",3,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Space-Lok","13306 Halldale Ave, Gardena, CA, 90249",5,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"The Habit Burger Grill","2134 W Sunset Blvd, A, Los Angeles, CA, 90026",3,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"The MS Rouse Company","1611 Kona Dr, Rancho Dominguez, CA, 90220",10,NaN
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Campus Residential, The Master’s University and Seminary","21726 Placerita Canyon Rd, Santa Clarita, CA, 91321",0,3
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"La Puente High School","15615 Nelson Ave, La Puente, CA, 91744",8,0
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Off Campus Neighborhood, USC","Los Angeles, CA",1,17
Thu Nov 12 2020 04:50:01 GMT-0800 (Pacific Standard Time),"Victor Hodge Elementary School","700 W 11th St, Azusa, CA, 91702",4,0
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Parks and Recreation, Administration Office - Alhambra","1000 S Fremont Ave, Alhambra, CA, 91803",3,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Bay Center Foods","29125 Valley View Avenue, Valencia, CA, 91355",14,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Ibew Local 11","6023 Garfield Ave, Commerce, CA, 90040",3,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"MCI Foods, Inc.","13013 Molette St, Santa Fe Springs, CA, 90670",16,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Mission Foods, Panorama","14200 Arminta St, Panorama City, CA, 91402",4,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"NOVA Ortho-Med, Inc.","1470 Beachey Pl, Carson, CA, 90746",7,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Northrop Grumman - Palmdale","3520 E Avenue M, Palmdale, CA, 93550",84,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Onstage Dance Center ****","11711 Woodruff Ave, Downey, CA, 90241",1,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Pacific Vista Landscape","22777 Lyons Ave, Suite 212, Santa Clarita, CA, 91321",12,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"FedEx Ground","200 Old Ranch Rd, City of Industry, CA, 91789",5,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Sea Win, Inc.","526 Stanford Ave, Los Angeles, CA, 90013",10,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Smithfield","3049 E Vernon Ave, Vernon, CA, 90058",315,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Star Nail / Cuccio","29120 Avenue Paine, Valencia, CA, 91355",5,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Sutter Street Manufacturing","21700 Baker Pkwy, City of Industry, CA, 91789",119,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Toyota of Culver City","9077 Washington Blvd, Culver City, CA, 90232",21,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"UCLA Campus Police (UCPD)","601 Westwood Plz, Los Angeles, CA, 90095",4,NaN
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Eastside High School","3200 W. Avenue J 8, Lancaster, CA, 93535",3,0
Fri Nov 13 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Command Packing","3840 E 26th St, Vernon, CA, 90058",4,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Amazon DPS1","4187 Temple City Blvd, El Monte, CA, 91731",10,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Block By Block","221 N Crescent Dr, Beverly Hills, CA, 90210",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Borray's Plastics MFG, Inc.","10616 Pioneer Blvd, Santa Fe Springs, CA, 90670",7,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Burger King Monrovia","354 W Huntington Dr, Monrovia, CA, 91016",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Foxburg Productions LLC","4000 Warner Blvd, Suite 2250, Burbank, CA, 91522",5,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Fujimura Accountancy Corporation (CPA Office)","16500 S Western Ave, unit 102, Gardena, CA, 90247",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"IBEW Local 11","6023 Garfield Ave, Commerce, CA, 90040",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Jarrow Industries","12246 Hawkins St, Santa Fe Springs, CA, 90670",5,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"LA Apparel #3","1020 E 59th St, Los Angeles, CA, 90001",202,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"LA County Department of Parks and Recreation - Alhambra","1000 S Fremont Ave, Alhambra, CA, 91803",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"LA County Sheriff's Department - Crescenta Valley Station","4554 Briggs Ave, La Crescenta, CA, 91214",4,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"LAPD Ahmanson Recruit Training Center #2","1880 Academy Dr, Los Angeles, CA, 90012",5,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"LAPD Central Community Police Station","251 E 6th St, Los Angeles, CA, 90014",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"LAPD Security Services","100 W 1st St, Los Angeles, CA, 90012",7,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"McDonald's #19375","3160 Baldwin Park Blvd, Baldwin Park, CA, 91706",10,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Metro Rail","680 E Imperial Hwy, Los Angeles, CA, 90059",3,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Sea Win, Inc.","526 Stanford Ave, Los Angeles, CA, 90013",11,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Shutters On The Beach","1 Pico Blvd, Santa Monica, CA, 90405",6,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Soul Cycle","820 S Pacific Coast Hwy, 106, El Segundo, CA, 90245",4,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Street Maintenance Division","4206 S Main St, Los Angeles, CA, 90037",5,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Sutter Street Manufacturing","21700 Baker Pkwy, City of Industry, CA, 91789",121,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"The Bicycle Hotel & Casino","888 Bicycle Casino Dr, Bell Gardens, CA, 90201",5,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"The Foam Shop","9667 Canoga Ave, Chatsworth, CA, 91311",12,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Torrance Memorial Health Physician","2841 Lomita Blvd, Ste 235, Torrance, CA, 90505",4,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Total Transportation Services","18735 S Ferris Pl, Compton, CA, 90220",17,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Toyota of Culver City","9077 Washington Blvd, Culver City, CA, 90232",23,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Toyota, Frontier","23621 Creekside Rd, Valencia, CA, 91355",4,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"UCLA Campus Police (UCPD)","601 Westwood Plz, Los Angeles, CA, 90095",5,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Vista Sotheby's International Realty","16 Malaga Cove Plz, Palos Verdes Estates, CA, 90274",4,NaN
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Boys & Girls Club LA Harbor - Port Site","100 W 5th St, San Pedro, CA, 90731",4,5
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"La Puente High School","15615 Nelson Ave, La Puente, CA, 91744",10,0
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Off Campus Neighborhood, UCLA","Los Angeles, CA",0,37
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Off Campus Neighborhood, USC","Los Angeles, CA",2,17
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"St. Matthias School","7130 Cedar St, Huntington Park, CA, 90255",3,1
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Temple Emanuel of Beverly Hills","300 N Clark Dr, Beverly Hills, CA, 90211",5,0
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"The Mater’s University and Seminary","21726 Placerita Canyon Rd, Santa Clarita, CA, 91321",0,4
Sat Nov 14 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Thomas Starr King Middle School","4201 Fountain Ave, Los Angeles, CA, 90029",4,0
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Concorde Battery Corp","2009 W San Bernardino Rd, West Covina, CA, 91790",13,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Food 4 Less #330","3654 E Olympic Blvd, Los Angeles, CA, 90023",3,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"K 1 Packaging Group","17989 Arenth Ave, City of Industry, CA, 91748",3,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"McDonald's #19375","3160 Baldwin Park Blvd, Baldwin Park, CA, 91706",12,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"The Study at Headrick, UCLA","250 De Neve Dr, Los Angeles, CA, 90024",4,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Vernon Sales, Inc.","2788 E Vernon Ave, Vernon, CA, 90058",3,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"WebCor General Contractor","9000 W 3rd St, Los Angeles, CA, 90048",12,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Wells Fargo Bank - West Covina Heights","2322 S Azusa Ave, West Covina, CA, 91792",3,NaN
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"The Mater’s University and Seminary","21726 Placerita Canyon Rd, Santa Clarita, CA, 91321",6,8
Sun Nov 15 2020 04:00:01 GMT-0800 (Pacific Standard Time),"Food 4 Less #314","8530 Tobias Ave, Panorama City, CA, 91402",5,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"The Master’s University and Seminary","21726 Placerita Canyon Rd, Santa Clarita, CA, 91321",6,8
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"LAPD Ahmanson Recruit Training Center","5651 W Manchester Ave, Los Angeles, CA, 90045",5,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"Los Angeles Motor Cars, Inc.","2025 S Figueroa St, Los Angeles, CA, 90007",8,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"MCI Foods, Inc.","13013 Molette St, Santa Fe Springs, CA, 90670",18,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"Organic By Nature","2610 Homestead Pl, Compton, CA, 90220",5,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"Panda Express 2521","8315 Laurel Canyon Blvd, Sun Valley, CA, 91352",3,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"Robinson Helicopter Company","2901 Airport Dr, Torrance, CA, 90505",8,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"Satco","120 Kansas St, El Segundo, CA, 90245",5,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"Vallarta Supermarket 8","9136 Sepulveda Blvd, North Hills, CA, 91343",4,NaN
Mon Nov 16 2020 04:38:46 GMT-0800 (Pacific Standard Time),"King’s Hawaiian Manufacturing Plant","19161 Harborgate Way, Torrance, CA, 90501",8,NaN
Tue Nov 17 2020 06:00:02 GMT-0800 (Pacific Standard Time),"Los Angeles Dodgers LLC *** *","1000 Vin Scully Ave, Los Angeles, CA, 90012",5,NaN
Tue Nov 17 2020 06:00:02 GMT-0800 (Pacific Standard Time),"Los Angeles Motor Cars, Inc.","2025 S Figueroa St, Los Angeles, CA, 90007",9,NaN
